1570471,26106,https://www.rakumachi.jp/data/images/property/08/34/52/08/42475273_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/14/52/41/42475274_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/53/71/81/42475275_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/48/41/55/42475276_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/62/45/95/42475277_x4y4.jpg,●○●乌丸线五条站步行3分钟步行在需求区域♪岁未知,京都府京都市下京区大黒町,京都市乌丸线五条站步行3分钟,4800万日元,5.00%,2，400，000日元（20万日元/月）,木,2階建て,1900年01月（築120年）,65.84㎡,,,,39.33m²公共图书,所有権,,,,,,,,,是检查,会诊,2019/03/24,2018/12/24,,,,中介,4800,296,65,39,0,"[{""img"": ""/Uploads/datas/images/property/1570471/42475273_x4y4.jpg"", ""alt"": ""42475273_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570471/42475274_x4y4.jpg"", ""alt"": ""42475274_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570471/42475275_x4y4.jpg"", ""alt"": ""42475275_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570471/42475276_x4y4.jpg"", ""alt"": ""42475276_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570471/42475277_x4y4.jpg"", ""alt"": ""42475277_x4y4.jpg""}]",/Uploads/datas/images/property/1570471/42475273_x4y4.jpg,191,199,212,217,1900年01月,500,46000
1570450,26106,https://www.rakumachi.jp/data/images/property/09/35/08/11/42475113_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/03/47/21/42475114_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/66/84/53/42475115_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/75/70/56/42475116_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/79/44/61/42475117_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/74/62/79/42475118_x4y4.jpg,●○●{在受欢迎的京都市}也有许多大公司，是一个稳定的区域♪,京都府京都市下京区西七条,阪急京都干线西线站步行15分钟,5000万日元,7.68%,3，840，000日元（32万日元/月）,钢架,3階建て,1989年11月（築30年）,155.61㎡,,,,69.15m²出版书籍,所有権,,,,,,,,,在租,会诊,2019/03/24,2018/12/24,,,,中介,5000,308,155,69,0,"[{""img"": ""/Uploads/datas/images/property/1570450/42475113_x4y4.jpg"", ""alt"": ""42475113_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570450/42475114_x4y4.jpg"", ""alt"": ""42475114_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570450/42475115_x4y4.jpg"", ""alt"": ""42475115_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570450/42475116_x4y4.jpg"", ""alt"": ""42475116_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570450/42475117_x4y4.jpg"", ""alt"": ""42475117_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1570450/42475118_x4y4.jpg"", ""alt"": ""42475118_x4y4.jpg""}]",/Uploads/datas/images/property/1570450/42475113_x4y4.jpg,191,198,213,217,1989年11月,768,20000
1567625,26106,https://www.rakumachi.jp/data/images/property/08/12/10/10/42406932_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/52/23/23/42406933_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/68/54/35/42406934_x4y4.jpg,住宅住宅物业京都Shimogyo Ward Umeokuji二手房,京都府京都市下京区梅小路41-7,JR西日本东海道本线西尾寺站步行12分钟,4280万日元,8.41%,3，600，000日元（30万日元/月）,木,2階建て,1984年02月（築35年）,72.39㎡,4DK,,无,49.57m²公共图书,所有権,,住宅用地,城市化区,1型住宅区,60%,200%,,公共道路西6.00米交通道路：同时道路，地理位置：平坦，距离公共道路3.9米,在租,会诊,2019/01/20,2018/12/21,,23,半火区,中介,4280,264,72,49,0,"[{""img"": ""/Uploads/datas/images/property/1567625/42406932_x4y4.jpg"", ""alt"": ""42406932_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1567625/42406933_x4y4.jpg"", ""alt"": ""42406933_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1567625/42406934_x4y4.jpg"", ""alt"": ""42406934_x4y4.jpg""}]",/Uploads/datas/images/property/1567625/42406932_x4y4.jpg,191,199,212,217,1984年02月,841,37000
1560417,26106,https://www.rakumachi.jp/data/images/property/09/70/45/53/42212200_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/21/30/86/42212201_x4y4.jpg,◆完全入住的估计收益率6.11％◆在七条郡的一栋建筑公寓内,京都府京都市下京区七条御所ノ内北町93番,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.11%,23，250，000日元（1，937，500日元/月）,RC建设,7階建て,1988年01月（築32年）,1229.93㎡,,34戸,合同下11个单位,645.15m²出版书籍,所有権,,住宅用地,城市化区,,,,,公共道路北4.30米东部东路5.60米步道1.5米,在租,会诊,2019/01/14,2018/12/15,,70,"停车场收入165，700日元×12个月= 1，984，400日元住房·商店·屋顶·共同服务费收入23,250,000¥",中介,38000,2336,1229,645,34,"[{""img"": ""/Uploads/datas/images/property/1560417/42212200_x4y4.jpg"", ""alt"": ""42212200_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1560417/42212201_x4y4.jpg"", ""alt"": ""42212201_x4y4.jpg""}]",/Uploads/datas/images/property/1560417/42212200_x4y4.jpg,191,199,215,221,1988年01月,611,19000
1554899,26106,https://www.rakumachi.jp/data/images/property/05/94/51/17/42098181_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/83/18/42098182_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/83/75/00/42098183_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/75/08/93/42098184_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/13/37/42098185_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/02/41/79/42098186_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/46/15/81/42098187_x4y4.jpg,★1建筑专业★S63建筑RC 6.6％JR西尾寺站步行10分钟,京都府京都市下京区七条御所ノ内北町,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.60%,,RC建设,7階建て,1988年01月（築32年）,1229.00㎡,1 DK x 28房屋2 LDK x 1门店1,,,645.15m²出版书籍,所有権,,住宅用地,城市化区,商业区,80%,500%,,公路北6.90米东路东5.60米,在租,立即,2019/03/07,2018/12/07,,,,中介,38000,2336,1229,645,0,"[{""img"": ""/Uploads/datas/images/property/1554899/42098181_x4y4.jpg"", ""alt"": ""42098181_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098182_x4y4.jpg"", ""alt"": ""42098182_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098183_x4y4.jpg"", ""alt"": ""42098183_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098184_x4y4.jpg"", ""alt"": ""42098184_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098185_x4y4.jpg"", ""alt"": ""42098185_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098186_x4y4.jpg"", ""alt"": ""42098186_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1554899/42098187_x4y4.jpg"", ""alt"": ""42098187_x4y4.jpg""}]",/Uploads/datas/images/property/1554899/42098181_x4y4.jpg,191,199,215,217,1988年01月,660,19000
1551006,26106,https://www.rakumachi.jp/data/images/property/09/61/64/06/42323060_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/50/40/26/42323061_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/50/75/20/42323062_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/13/30/60/42323063_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/36/17/06/42323064_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/09/73/61/42323065_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/46/69/15/42323066_x4y4.jpg,◎RC结构◎从西尾户多站步行10分钟,京都府京都市下京区七条御所ノ内北町93,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.64%,25，238，400日元（2，103，300日元/月）,RC建设,7階建て,1988年01月（築32年）,1229.93㎡,,,,645.15m²出版书籍,所有権,,住宅用地,城市化区,商业区,80%,500%,,公路北4.30米东路东5.60米,在租,会诊,2019/01/16,2018/12/17,,,,中介,38000,2336,1229,645,0,"[{""img"": ""/Uploads/datas/images/property/1551006/42323060_x4y4.jpg"", ""alt"": ""42323060_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323061_x4y4.jpg"", ""alt"": ""42323061_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323062_x4y4.jpg"", ""alt"": ""42323062_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323063_x4y4.jpg"", ""alt"": ""42323063_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323064_x4y4.jpg"", ""alt"": ""42323064_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323065_x4y4.jpg"", ""alt"": ""42323065_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1551006/42323066_x4y4.jpg"", ""alt"": ""42323066_x4y4.jpg""}]",/Uploads/datas/images/property/1551006/42323060_x4y4.jpg,191,199,215,217,1988年01月,664,19000
1550608,26106,https://www.rakumachi.jp/data/images/property/09/21/66/85/41950295_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/71/50/71/41950296_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/36/33/70/41950297_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/67/19/64/41950298_x4y4.jpg,RC结构◎Gojo站步行10分钟◎土地面积446.28㎡,京都府京都市下京区柿本町,步行10分钟京都市乌丸线五条站步行10分钟JR山阴干线Tan八幡站步行10分钟阪急京都干线大宫站步行13分,3.5亿日元,6.65%,23，304，000日元（1，492，000日元/月）,RC建设,4階建て,1988年12月（築31年）,1127.56㎡,1 R×15房子类型×11房子，办公室×1门,27戸,,实际测量值446.28㎡,所有権,,住宅用地,城市化区,邻近的商业区,80%,300%,,东路东5.20米,在租,会诊,2019/02/28,2018/11/30,,HB 475,,中介,35000,2152,1127,446,27,"[{""img"": ""/Uploads/datas/images/property/1550608/41950295_x4y4.jpg"", ""alt"": ""41950295_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1550608/41950296_x4y4.jpg"", ""alt"": ""41950296_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1550608/41950297_x4y4.jpg"", ""alt"": ""41950297_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1550608/41950298_x4y4.jpg"", ""alt"": ""41950298_x4y4.jpg""}]",/Uploads/datas/images/property/1550608/41950295_x4y4.jpg,191,199,213,221,1988年12月,665,19000
1544776,26106,https://www.rakumachi.jp/data/images/property/09/99/53/36/41796611_x4y4.jpg,东海道本线“西吉郎”站10分钟3.8亿日元6.6％,京都府京都市下京区七条御所ノ内北町,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.60%,25，238，400日元（2，103，300日元/月）,RC建设,7階建て,1988年01月（築32年）,1229.93㎡,,34戸,,645.15m²出版书籍,所有権,,住宅用地,城市化区,商业区,60%,200%,,,在租,会诊,2019/02/21,2018/11/23,,,,中介,38000,2336,1229,645,34,"[{""img"": ""/Uploads/datas/images/property/1544776/41796611_x4y4.jpg"", ""alt"": ""41796611_x4y4.jpg""}]",/Uploads/datas/images/property/1544776/41796611_x4y4.jpg,191,199,215,221,1988年01月,660,19000
1544605,26106,,京都市鸟丸线“五条”站10分钟3.5亿日元5.17％,京都府京都市下京区猪熊通五条下る柿本町,京都市乌丸线五条站徒步步行10分钟阪急京都干线大宫站步行13分钟JR山阴干线Tan八幡站步行10分钟步行,3.5亿日元,5.17%,18，095，000日元（1，507，916日元/月）,RC建设,4階建て,1988年12月（築31年）,1127.56㎡,,26戸,,实际测量值446.28㎡,所有権,,住宅用地,城市化区,邻近的商业区,80%,300%,,东路东5.20米,在租,会诊,2019/02/21,2018/11/23,,,,中介,35000,2152,1127,446,26,,,191,199,213,221,1988年12月,517,19000
1542286,26106,https://www.rakumachi.jp/data/images/property/08/89/23/72/42540726_x4y4.jpg,站步行10分钟收益率6.6％☆京都下京区RC大厦,京都府京都市下京区七条御所ノ内北町,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.64%,25，238，400日元（2，103，300日元/月）,RC建设,7階建て,1988年01月（築32年）,1229.93㎡,,34戸,,645.15m²出版书籍,所有権,,住宅用地,城市化区,,,,,,在租,会诊,2019/01/11,2018/12/28,,00060,,一般调解,38000,2336,1229,645,34,"[{""img"": ""/Uploads/datas/images/property/1542286/42540726_x4y4.jpg"", ""alt"": ""42540726_x4y4.jpg""}]",/Uploads/datas/images/property/1542286/42540726_x4y4.jpg,191,199,215,221,1988年01月,664,19000
1537040,26106,https://www.rakumachi.jp/data/images/property/09/54/59/01/41654404_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/65/07/42/41654405_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/68/14/96/41654406_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/87/07/98/41654407_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/98/49/34/41654408_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/56/46/60/41654409_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/81/31/41654410_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/23/93/66/41654411_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/33/64/47/41654412_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/92/53/52/41654413_x4y4.jpg,JR京都站业务的Kyomachiya,京都府京都市下京区東塩小路町,JR西日本东海道本线京都站步行7分钟,6980万日元,,,木,2階建て,1945年01月（築75年）,61.36㎡,,1戸,,56.73m²公共图书,所有権,,住宅用地,城市化区,商业区,80%,240%,没必要,车道南3.50米I-koku 3.10米,是检查,会诊,2019/02/11,2018/11/16,,,,专职的全职中介,6980,430,61,56,1,"[{""img"": ""/Uploads/datas/images/property/1537040/41654404_x4y4.jpg"", ""alt"": ""41654404_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654405_x4y4.jpg"", ""alt"": ""41654405_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654406_x4y4.jpg"", ""alt"": ""41654406_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654407_x4y4.jpg"", ""alt"": ""41654407_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654408_x4y4.jpg"", ""alt"": ""41654408_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654409_x4y4.jpg"", ""alt"": ""41654409_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654410_x4y4.jpg"", ""alt"": ""41654410_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654411_x4y4.jpg"", ""alt"": ""41654411_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654412_x4y4.jpg"", ""alt"": ""41654412_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1537040/41654413_x4y4.jpg"", ""alt"": ""41654413_x4y4.jpg""}]",/Uploads/datas/images/property/1537040/41654404_x4y4.jpg,191,199,212,217,1945年01月,0,70000
1522664,26106,https://www.rakumachi.jp/data/images/property/06/55/20/53/41242650_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/89/69/89/41242651_x4y4.jpg,京都市，下京区RC建设3.9亿日元◎全部估计产量5.97％,京都府京都市下京区柿本町,京都市乌丸线五条站步行10分钟,3.9亿日元,5.97%,23，304，000日元（1，492，000日元/月）,RC建设,4階建て,1988年12月（築31年）,1127.56㎡,,26戸,,446.28m²出版书籍,所有権,,住宅用地,城市化区,邻近的商业区,80%,300%,,,在租,会诊,2018/11/12,2018/10/29,,3010291745,,中介,39000,2398,1127,446,26,"[{""img"": ""/Uploads/datas/images/property/1522664/41242650_x4y4.jpg"", ""alt"": ""41242650_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1522664/41242651_x4y4.jpg"", ""alt"": ""41242651_x4y4.jpg""}]",/Uploads/datas/images/property/1522664/41242650_x4y4.jpg,191,199,213,221,1988年12月,597,21000
1522630,26106,,◎从Shijyo站步行7分钟◎3路可用,京都府京都市下京区吉文字町442番1、他,京都市乌丸线四条站7分。步行阪急京都干线乌丸站步行8分。京阪本线清水五条站步行10分钟,1.7亿日元,,,钢架,5階建て,1986年02月（築33年）,461.92㎡,,,,185.44m²公共图书,所有権,,住宅用地,城市化区,商业区,80%,264%,,东部东路4.40米,在租,会诊,2019/01/23,2018/12/24,,,,中介,17000,1045,461,185,0,,,191,199,214,217,1986年02月,0,23000
1520482,26106,https://www.rakumachi.jp/data/images/property/09/74/56/65/41691481_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/37/98/83/41691482_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/09/33/47/41691483_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/96/43/83/41691484_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/67/42/10/41691485_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/91/34/09/41691486_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/98/36/63/41691487_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/87/49/83/41691488_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/63/51/29/41691489_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/80/31/21/41691490_x4y4.jpg,收入宾馆,京都府京都市下京区平居町,京阪干线清水五条站步行4分钟,6980万日元,4.80%,3，600，000日元（30万日元/月）,木,2階建て,1945年03月（築74年）,142.80㎡,3 LDK,,,87.53m²出版书籍,所有権,,住宅用地,城市化区,商业区,80%,400%,需要,南路1.80米,在租,立即,2019/01/25,2018/11/18,,,,专职的全职中介,6980,430,142,87,0,"[{""img"": ""/Uploads/datas/images/property/1520482/41691481_x4y4.jpg"", ""alt"": ""41691481_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691482_x4y4.jpg"", ""alt"": ""41691482_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691483_x4y4.jpg"", ""alt"": ""41691483_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691484_x4y4.jpg"", ""alt"": ""41691484_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691485_x4y4.jpg"", ""alt"": ""41691485_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691486_x4y4.jpg"", ""alt"": ""41691486_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691487_x4y4.jpg"", ""alt"": ""41691487_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691488_x4y4.jpg"", ""alt"": ""41691488_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691489_x4y4.jpg"", ""alt"": ""41691489_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1520482/41691490_x4y4.jpg"", ""alt"": ""41691490_x4y4.jpg""}]",/Uploads/datas/images/property/1520482/41691481_x4y4.jpg,191,199,212,217,1945年03月,480,30000
1519888,26106,https://www.rakumachi.jp/data/images/property/09/97/09/72/41177887_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/74/66/59/41177888_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/84/17/10/41177889_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/86/34/41177890_x4y4.jpg,ixio6465RC提供矩形停车场,京都府京都市下京区七条御所ノ内北町,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,6.64%,25，238，400日元（2，103，300日元/月）,RC建设,7階建て,1988年01月（築32年）,1229.90㎡,,34戸,是的,645.00平方米,所有権,,住宅用地,城市化区,商业区,80%,500%,,公路北4.30米东路东5.60米,在租,会诊,2019/01/24,2018/10/27,,6465,使用面积：商业区/半工业区容积率：80％·60％建筑覆盖率：500％·200％,中介,38000,2336,1229,645,34,"[{""img"": ""/Uploads/datas/images/property/1519888/41177887_x4y4.jpg"", ""alt"": ""41177887_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519888/41177888_x4y4.jpg"", ""alt"": ""41177888_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519888/41177889_x4y4.jpg"", ""alt"": ""41177889_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519888/41177890_x4y4.jpg"", ""alt"": ""41177890_x4y4.jpg""}]",/Uploads/datas/images/property/1519888/41177887_x4y4.jpg,191,199,215,221,1988年01月,664,19000
1519837,26106,https://www.rakumachi.jp/data/images/property/03/80/50/93/41177603_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/83/76/31/41177604_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/82/54/96/41177605_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/46/19/68/41177606_x4y4.jpg,ixio 4117 Shogyo病房天空建筑堀川通道,京都府京都市下京区泉水町,京都市乌丸线五条站步行9分钟,6000万日元,,,钢架,4階建て,1972年01月（築48年）,141.00㎡,,7戸,,46.00平方米,所有権,,住宅用地,城市化区,商业区,80%,400%,,公共道路西3.82米,是检查,,2019/01/24,2018/10/26,,4117,,中介,6000,369,141,46,7,"[{""img"": ""/Uploads/datas/images/property/1519837/41177603_x4y4.jpg"", ""alt"": ""41177603_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519837/41177604_x4y4.jpg"", ""alt"": ""41177604_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519837/41177605_x4y4.jpg"", ""alt"": ""41177605_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519837/41177606_x4y4.jpg"", ""alt"": ""41177606_x4y4.jpg""}]",/Uploads/datas/images/property/1519837/41177603_x4y4.jpg,191,199,213,220,1972年01月,0,26000
1519625,26106,https://www.rakumachi.jp/data/images/property/08/85/37/28/41493008_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/87/18/45/41493009_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/91/16/07/41493010_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/42/11/65/41493011_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/26/89/47/41493012_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/96/93/30/41493013_x4y4.jpg,下京区地区角落车道■RC■西久车站步行10分钟■年收入2231万日元,京都府京都市下京区七条御所ノ内北町,JR西日本东海道本线西尾寺站步行10分钟,3.8亿日元,5.87%,22，310，400日元（1，589，200日元/月）,RC建设,7階建て,1988年01月（築32年）,1129.93㎡,2K×29门租户×5栋房屋,34戸,停车场×15个街区,645.15m²出版书籍,所有権,,,,,,,,公路北4.30米东路东5.60米,在租,会诊,2019/01/24,2018/11/09,,,,中介,38000,2336,1129,645,34,"[{""img"": ""/Uploads/datas/images/property/1519625/41493008_x4y4.jpg"", ""alt"": ""41493008_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519625/41493009_x4y4.jpg"", ""alt"": ""41493009_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519625/41493010_x4y4.jpg"", ""alt"": ""41493010_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519625/41493011_x4y4.jpg"", ""alt"": ""41493011_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519625/41493012_x4y4.jpg"", ""alt"": ""41493012_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1519625/41493013_x4y4.jpg"", ""alt"": ""41493013_x4y4.jpg""}]",/Uploads/datas/images/property/1519625/41493008_x4y4.jpg,191,199,215,221,1988年01月,587,21000
1518676,26106,https://www.rakumachi.jp/data/images/property/07/80/13/90/41153468_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/04/91/84/41153469_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/93/51/44/41153470_x4y4.jpg,ixio6358RC制造的独立型Inokuma-san,京都府京都市下京区柿本町,京都市乌丸线五条站步行10分钟,3.9亿日元,5.97%,23，304，000日元（1，492，000日元/月）,RC建设,4階建て,1988年12月（築31年）,1127.50㎡,1 R×15房屋3DK×10门办公室×1门·2 LDK×1门,27戸,,446.00m²出版书籍,所有権,,住宅用地,城市化区,邻近的商业区,80%,300%,,东路东5.20米,在租,会诊,2019/01/23,2018/10/25,,6358,,中介,39000,2398,1127,446,27,"[{""img"": ""/Uploads/datas/images/property/1518676/41153468_x4y4.jpg"", ""alt"": ""41153468_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1518676/41153469_x4y4.jpg"", ""alt"": ""41153469_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1518676/41153470_x4y4.jpg"", ""alt"": ""41153470_x4y4.jpg""}]",/Uploads/datas/images/property/1518676/41153468_x4y4.jpg,191,199,213,221,1988年12月,597,21000
1518533,26106,https://www.rakumachi.jp/data/images/property/03/14/30/67/41152768_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/29/00/57/41152769_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/94/01/33/41152770_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/45/12/96/41152771_x4y4.jpg,五条步行10分钟☆外墙瓦片RC公寓☆,京都府京都市下京区猪熊通五条下る柿本町,京都市乌丸线五条站步行10分钟,3.9亿日元,5.97%,23，300，000日元（1，941，666日元/月）,RC建设,4階建て,1988年12月（築31年）,1127.56㎡,,,没有,实际测量值446.28㎡,所有権,,住宅用地,城市化区,邻近的商业区,80%,300%,,东路东5.20米,在租,会诊,2018/12/31,2018/12/27,,000300095162630,,中介,39000,2398,1127,446,0,"[{""img"": ""/Uploads/datas/images/property/1518533/41152768_x4y4.jpg"", ""alt"": ""41152768_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1518533/41152769_x4y4.jpg"", ""alt"": ""41152769_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1518533/41152770_x4y4.jpg"", ""alt"": ""41152770_x4y4.jpg""}, {""img"": ""/Uploads/datas/images/property/1518533/41152771_x4y4.jpg"", ""alt"": ""41152771_x4y4.jpg""}]",/Uploads/datas/images/property/1518533/41152768_x4y4.jpg,191,199,213,217,1988年12月,597,21000
